# ECalBin GEMLayer xMin xMax yMin yMax
161 0 0.3 0.55 -0.15 0.25
161 1 0.3 0.55 -0.15 0.25
161 2 0.3 0.55 -0.15 0.25
161 3 0.3 0.55 -0.15 0.25
161 4 0.3 0.55 -0.1 0.25
161 5 0.25 0.55 -0.15 0.25
161 6 0.3 0.55 -0.1 0.3
161 7 0.3 0.55 -0.1 0.3
162 0 0.25 0.5 -0.1 0.25
162 1 0.25 0.5 -0.1 0.25
162 2 0.25 0.5 -0.05 0.25
162 3 0.25 0.5 -0.1 0.3
162 4 0.25 0.5 -0.05 0.25
162 5 0.25 0.5 -0.1 0.3
162 6 0.25 0.5 -0.05 0.3
162 7 0.25 0.5 -0.1 0.3
163 0 0.25 0.5 -0.05 0.25
163 1 0.25 0.5 -0.05 0.25
163 2 0.25 0.5 -0.05 0.25
163 3 0.25 0.5 -0.05 0.3
163 4 0.25 0.5 -0.05 0.25
163 5 0.25 0.5 -0.05 0.3
163 6 0.25 0.5 -0.05 0.3
163 7 0.25 0.5 -0.05 0.3
164 0 0.4 0.7 -0.25 0.1
164 1 0.4 0.7 -0.25 0.1
164 2 0.4 0.7 -0.25 0.1
164 3 0.4 0.7 -0.25 0.1
164 4 0.4 0.7 -0.25 0.1
164 5 0.45 0.7 -0.25 0.1
164 6 0.45 0.7 -0.25 0.1
164 7 0.45 0.75 -0.3 0.1
165 0 0.4 0.65 -0.25 0.15
165 1 0.4 0.65 -0.25 0.15
165 2 0.4 0.65 -0.25 0.15
165 3 0.4 0.65 -0.25 0.15
165 4 0.4 0.65 -0.25 0.15
165 5 0.4 0.7 -0.25 0.15
165 6 0.4 0.7 -0.25 0.15
165 7 0.4 0.7 -0.25 0.15
166 0 0.35 0.65 -0.25 0.15
166 1 0.4 0.65 -0.25 0.15
166 2 0.35 0.6 -0.25 0.15
166 3 0.4 0.65 -0.25 0.2
166 4 0.4 0.65 -0.25 0.15
166 5 0.4 0.65 -0.25 0.2
166 6 0.4 0.65 -0.25 0.2
166 7 0.4 0.7 -0.25 0.2
167 0 0.35 0.6 -0.15 0.2
167 1 0.35 0.6 -0.15 0.2
167 2 0.35 0.6 -0.15 0.2
167 3 0.35 0.6 -0.15 0.25
167 4 0.35 0.6 -0.15 0.25
167 5 0.35 0.6 -0.15 0.25
167 6 0.4 0.65 -0.15 0.2
167 7 0.35 0.6 -0.15 0.25
168 0 0.35 0.55 -0.1 0.25
168 1 0.35 0.55 -0.15 0.25
168 2 0.35 0.55 -0.15 0.25
168 3 0.35 0.6 -0.15 0.25
168 4 0.35 0.55 -0.15 0.25
168 5 0.35 0.6 -0.15 0.25
168 6 0.35 0.6 -0.15 0.3
168 7 0.35 0.6 -0.15 0.3
169 0 0.3 0.55 -0.1 0.25
169 1 0.3 0.55 -0.1 0.25
169 2 0.3 0.55 -0.1 0.25
169 3 0.3 0.55 -0.1 0.25
169 4 0.3 0.55 -0.1 0.25
169 5 0.3 0.55 -0.1 0.3
169 6 0.35 0.55 -0.1 0.3
169 7 0.35 0.6 -0.1 0.3
170 0 0.3 0.55 -0.1 0.25
170 1 0.3 0.55 -0.1 0.25
170 2 0.3 0.55 -0.05 0.25
170 3 0.3 0.55 -0.05 0.3
170 4 0.3 0.55 -0.05 0.25
170 5 0.3 0.55 -0.05 0.3
170 6 0.3 0.55 -0.05 0.3
170 7 0.35 0.55 0 0.3
171 0 0.5 0.75 -0.25 0.1
171 1 0.5 0.75 -0.25 0.1
171 2 0.5 0.75 -0.25 0.1
171 3 0.45 0.75 -0.25 0.1
171 4 0.5 0.8 -0.25 0.1
171 5 0.55 0.8 -0.25 0.1
171 6 0.55 0.8 -0.25 0.1
171 7 0.5 0.8 -0.25 0.1
172 0 0.45 0.7 -0.25 0.15
172 1 0.45 0.7 -0.25 0.15
172 2 0.5 0.75 -0.25 0.1
172 3 0.45 0.7 -0.2 0.15
172 4 0.45 0.75 -0.25 0.15
172 5 0.5 0.75 -0.25 0.15
172 6 0.5 0.75 -0.25 0.15
172 7 0.5 0.75 -0.25 0.15
173 0 0.45 0.7 -0.2 0.2
173 1 0.45 0.7 -0.2 0.2
173 2 0.45 0.7 -0.2 0.2
173 3 0.45 0.7 -0.2 0.2
173 4 0.4 0.7 -0.2 0.2
173 5 0.45 0.75 -0.2 0.2
173 6 0.45 0.75 -0.2 0.2
173 7 0.45 0.75 -0.2 0.2
174 0 0.4 0.65 -0.15 0.2
174 1 0.4 0.65 -0.15 0.25
174 2 0.45 0.65 -0.2 0.2
174 3 0.45 0.7 -0.15 0.2
174 4 0.45 0.7 -0.2 0.25
174 5 0.45 0.7 -0.2 0.25
174 6 0.45 0.7 -0.15 0.25
174 7 0.45 0.7 -0.2 0.25
175 0 0.4 0.65 -0.15 0.25
175 1 0.4 0.65 -0.15 0.25
175 2 0.4 0.65 -0.1 0.25
175 3 0.4 0.65 -0.1 0.25
175 4 0.4 0.65 -0.1 0.25
175 5 0.4 0.65 -0.1 0.25
175 6 0.45 0.65 -0.1 0.25
175 7 0.4 0.65 -0.1 0.3
176 0 0.35 0.6 -0.1 0.25
176 1 0.35 0.6 -0.1 0.25
176 2 0.4 0.65 -0.05 0.25
176 3 0.4 0.65 -0.1 0.3
176 4 0.4 0.65 -0.05 0.25
176 5 0.35 0.65 -0.1 0.25
176 6 0.4 0.65 -0.1 0.3
176 7 0.35 0.65 -0.1 0.3
177 0 0.35 0.6 -0.05 0.25
177 1 0.35 0.6 -0.05 0.25
177 2 0.35 0.55 -0.05 0.25
177 3 0.35 0.6 0 0.3
177 4 0.35 0.6 0 0.25
177 5 0.4 0.6 -0.05 0.25
177 6 0.35 0.65 -0.05 0.3
177 7 0.35 0.65 -0.05 0.3
178 0 0.5 0.75 -0.2 0.1
178 1 0.5 0.75 -0.2 0.1
178 2 0.55 0.8 -0.25 0.1
178 3 0.6 0.8 -0.25 0.15
178 4 0.55 0.8 -0.25 0.15
178 5 0.55 0.8 -0.25 0.15
178 6 0.55 0.8 -0.2 0.1
178 7 0.55 0.85 -0.25 0.15
179 0 0.5 0.75 -0.25 0.15
179 1 0.5 0.75 -0.2 0.15
179 2 0.5 0.75 -0.25 0.2
179 3 0.5 0.75 -0.2 0.2
179 4 0.55 0.8 -0.2 0.15
179 5 0.55 0.8 -0.2 0.15
179 6 0.55 0.8 -0.2 0.2
179 7 0.5 0.8 -0.25 0.2
180 0 0.45 0.7 -0.2 0.2
180 1 0.5 0.7 -0.15 0.2
180 2 0.45 0.7 -0.1 0.2
180 3 0.5 0.75 -0.1 0.2
180 4 0.5 0.7 -0.2 0.25
180 5 0.5 0.75 -0.1 0.2
180 6 0.5 0.75 -0.2 0.25
180 7 0.55 0.8 -0.15 0.2
181 0 0.45 0.7 -0.1 0.25
181 1 0.45 0.7 -0.1 0.25
181 2 0.45 0.7 -0.1 0.25
181 3 0.45 0.7 -0.1 0.25
181 4 0.45 0.7 -0.05 0.25
181 5 0.5 0.7 -0.1 0.2
181 6 0.45 0.7 -0.1 0.3
181 7 0.5 0.75 -0.1 0.25
182 0 0.4 0.65 -0.1 0.25
182 1 0.4 0.65 -0.1 0.25
182 2 0.45 0.65 -0.05 0.25
182 3 0.4 0.65 -0.05 0.25
182 4 0.45 0.65 -0.05 0.25
182 5 0.45 0.65 -0.05 0.25
182 6 0.45 0.7 -0.05 0.3
182 7 0.45 0.7 -0.05 0.3
183 0 0.4 0.65 -0.05 0.25
183 1 0.4 0.65 0 0.25
183 2 0.45 0.65 -0.05 0.25
183 3 0.45 0.65 0 0.3
183 4 0.45 0.65 0 0.25
183 5 0.45 0.65 0 0.25
183 6 0.45 0.7 0 0.3
183 7 0.45 0.7 0 0.3
