# ECalBin GEMLayer xMin xMax yMin yMax
163 0 0.25 0.5 0.05 0.25
163 1 0.25 0.5 0.05 0.25
163 2 0.25 0.5 0.05 0.25
163 3 0.25 0.5 0.05 0.25
163 4 0.25 0.5 0.05 0.25
163 5 0.25 0.5 0.05 0.25
163 6 0.25 0.5 0.05 0.35
163 7 0.25 0.5 0.05 0.35
164 0 0.45 0.8 -0.2 0.2
164 1 0.45 0.8 -0.2 0.2
164 2 0.5 0.8 -0.25 0.15
164 3 0.5 0.8 -0.25 0.2
164 4 0.45 0.8 -0.25 0.2
164 5 0.45 0.8 -0.25 0.2
164 6 0.5 0.9 -0.25 0.2
164 7 0.45 0.9 -0.3 0.25
165 0 0.45 0.7 -0.15 0.2
165 1 0.4 0.7 -0.15 0.2
165 2 0.45 0.75 -0.15 0.25
165 3 0.4 0.8 -0.2 0.2
165 4 0.45 0.8 -0.2 0.25
165 5 0.45 0.8 -0.2 0.25
165 6 0.4 0.85 -0.2 0.25
165 7 0.45 0.9 -0.15 0.25
166 0 0.4 0.65 -0.1 0.25
166 1 0.4 0.65 -0.1 0.25
166 2 0.4 0.65 -0.1 0.25
166 3 0.4 0.7 -0.1 0.25
166 4 0.4 0.7 -0.1 0.25
166 5 0.4 0.75 -0.1 0.25
166 6 0.4 0.7 -0.1 0.3
166 7 0.4 0.75 -0.1 0.3
167 0 0.4 0.65 -0.05 0.25
167 1 0.4 0.65 -0.05 0.25
167 2 0.35 0.65 -0.05 0.25
167 3 0.4 0.65 -0.05 0.25
167 4 0.35 0.65 -0.05 0.25
167 5 0.4 0.7 -0.05 0.25
167 6 0.35 0.75 -0.05 0.3
167 7 0.4 0.7 -0.05 0.3
168 0 0.35 0.6 0 0.25
168 1 0.35 0.6 0 0.25
168 2 0.35 0.6 0 0.25
168 3 0.35 0.6 0 0.25
168 4 0.3 0.6 0 0.25
168 5 0.35 0.65 0 0.25
168 6 0.35 0.6 0 0.3
168 7 0.35 0.65 0 0.35
169 0 0.3 0.55 0 0.25
169 1 0.3 0.55 0 0.25
169 2 0.35 0.6 0 0.25
169 3 0.3 0.6 0 0.25
169 4 0.35 0.6 0.05 0.25
169 5 0.35 0.6 0.05 0.25
169 6 0.35 0.6 0.05 0.3
169 7 0.3 0.6 0.05 0.35
170 0 0.3 0.55 0.05 0.25
170 1 0.3 0.55 0.05 0.25
170 2 0.3 0.55 0.05 0.25
170 3 0.3 0.55 0.05 0.25
170 4 0.3 0.55 0.05 0.25
170 5 0.3 0.65 0.05 0.25
170 6 0.3 0.55 0.1 0.35
170 7 0.3 0.55 0.1 0.35
171 0 0.55 0.8 -0.2 0.25
171 1 0.55 0.8 -0.15 0.25
171 2 0.55 0.8 -0.2 0.25
171 3 0.55 0.8 -0.2 0.25
171 4 0.55 0.8 -0.2 0.25
171 5 0.55 0.8 -0.2 0.25
171 6 0.55 0.95 -0.2 0.3
171 7 0.6 0.9 -0.2 0.3
172 0 0.5 0.8 -0.05 0.25
172 1 0.5 0.8 -0.05 0.25
172 2 0.5 0.8 -0.2 0.25
172 3 0.5 0.8 -0.15 0.25
172 4 0.5 0.8 -0.1 0.25
172 5 0.5 0.8 -0.1 0.25
172 6 0.5 0.9 -0.05 0.3
172 7 0.55 0.9 -0.1 0.3
173 0 0.45 0.8 -0.05 0.25
173 1 0.45 0.75 0 0.25
173 2 0.45 0.75 -0.05 0.25
173 3 0.45 0.8 -0.05 0.25
173 4 0.45 0.75 -0.05 0.25
173 5 0.45 0.8 -0.05 0.25
173 6 0.45 0.8 -0.05 0.3
173 7 0.45 0.9 0 0.3
174 0 0.4 0.8 0 0.25
174 1 0.45 0.7 0 0.25
174 2 0.45 0.7 0 0.25
174 3 0.45 0.7 0 0.25
174 4 0.45 0.7 0 0.25
174 5 0.45 0.7 -0.05 0.25
174 6 0.45 0.95 -0.05 0.3
174 7 0.4 0.9 0 0.35
175 0 0.4 0.65 0 0.25
175 1 0.4 0.65 0 0.25
175 2 0.4 0.65 0 0.25
175 3 0.4 0.7 0.05 0.25
175 4 0.4 0.7 0 0.25
175 5 0.4 0.7 0 0.25
175 6 0.35 0.7 0.05 0.35
175 7 0.4 0.7 0.05 0.35
176 0 0.35 0.6 0.05 0.25
176 1 0.35 0.6 0.05 0.25
176 2 0.4 0.65 0.05 0.25
176 3 0.4 0.65 0.05 0.25
176 4 0.4 0.65 0.05 0.25
176 5 0.4 0.65 0.05 0.25
176 6 0.35 0.65 0.1 0.3
176 7 0.4 0.65 0.1 0.35
177 0 0.3 0.6 0.05 0.25
177 1 0.35 0.6 0.05 0.25
177 2 0.35 0.6 0.05 0.25
177 3 0.3 0.6 0.05 0.25
177 4 0.35 0.6 0.05 0.25
177 5 0.3 0.6 0.05 0.25
177 6 0.3 0.6 0.1 0.35
177 7 0.3 0.65 0.05 0.35
178 0 0.55 0.8 -0.05 0.25
178 1 0.55 0.8 -0.05 0.25
178 2 0.55 0.8 -0.05 0.25
178 3 0.55 0.8 -0.05 0.25
178 4 0.5 0.8 -0.05 0.25
178 5 0.55 0.8 -0.05 0.25
178 6 0.6 0.9 -0.05 0.3
178 7 0.6 0.9 -0.1 0.35
179 0 0.5 0.8 -0.05 0.25
179 1 0.5 0.8 -0.05 0.25
179 2 0.5 0.8 -0.05 0.25
179 3 0.5 0.8 -0.05 0.25
179 4 0.5 0.8 0 0.25
179 5 0.55 0.8 0 0.25
179 6 0.55 0.9 -0.1 0.35
179 7 0.55 0.9 0 0.35
180 0 0.45 0.8 0 0.25
180 1 0.5 0.8 0 0.25
180 2 0.5 0.8 0 0.25
180 3 0.5 0.8 0 0.25
180 4 0.5 0.8 0 0.25
180 5 0.5 0.8 0 0.25
180 6 0.5 0.9 0 0.35
180 7 0.5 0.9 0 0.35
181 0 0.45 0.8 0.05 0.25
181 1 0.45 0.8 0.05 0.25
181 2 0.45 0.8 0.05 0.25
181 3 0.45 0.8 0.05 0.25
181 4 0.45 0.8 0.05 0.25
181 5 0.5 0.8 0.05 0.25
181 6 0.45 0.9 0.05 0.35
181 7 0.45 0.9 0.05 0.35
182 0 0.4 0.8 0.05 0.25
182 1 0.45 0.8 0.05 0.25
182 2 0.45 0.7 0.05 0.25
182 3 0.45 0.7 0.05 0.25
182 4 0.45 0.75 0.05 0.25
182 5 0.4 0.75 0.1 0.25
182 6 0.45 0.85 0.1 0.35
182 7 0.45 0.8 0.1 0.35
183 0 0.4 0.7 0.1 0.25
183 1 0.4 0.7 0.05 0.25
183 2 0.4 0.7 0.1 0.25
183 3 0.35 0.7 0.1 0.25
183 4 0.25 0.7 0.1 0.25
183 5 0.3 0.8 0.05 0.25
183 6 0.4 0.75 0.1 0.35
183 7 0.4 0.75 0.1 0.35
